2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:37:09,951 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,949 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,950 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:38:52,950 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,135 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:40:19,136 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - ERROR - Configuration error: Configuration validation failed:
  - LLM_API_KEY (Gemini) required (get from https://aistudio.google.com/apikey)
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,786 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,794 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:36:51,944 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:43:00,221 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:43:06,895 - llm_integration - INFO - Initialized Gemini: gemini-2.0-flash-exp
2025-10-07 22:43:22,346 - __main__ - INFO - 
============================================================
2025-10-07 22:43:22,347 - __main__ - INFO - Processing category: Anticipatory Bail
2025-10-07 22:43:22,347 - __main__ - INFO - ============================================================
2025-10-07 22:43:22,349 - pdf_ingester - INFO - Found 50 PDF files in C:\\Me\\Main Bail Cases Folder\anticipatory bail
2025-10-07 22:55:24,097 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,098 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,115 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,115 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,128 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,129 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,135 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,136 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,140 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,140 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,147 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,148 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,152 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,153 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,159 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,160 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,164 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,165 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,173 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,173 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,178 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,178 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,195 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,196 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,200 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,200 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,208 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,209 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,213 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,214 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,231 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,231 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,235 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,236 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,252 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,253 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,257 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,257 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,264 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,264 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,268 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,269 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,275 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,276 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,290 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,291 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,297 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,298 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,311 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,312 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,318 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,319 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,331 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,332 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,338 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,339 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,352 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,353 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,369 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,370 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,374 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,374 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,390 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,391 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,395 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,396 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,412 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,413 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,426 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,426 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,444 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,445 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,449 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,450 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,457 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,457 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,461 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,461 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,468 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,468 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,472 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,473 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,488 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,488 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,500 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,501 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,506 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,507 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,519 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,520 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,535 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,535 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,539 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,539 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,555 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,556 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,569 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,569 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,586 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,586 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,590 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,591 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,605 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,606 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,618 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,618 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,634 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,634 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,638 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,639 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,653 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,654 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,667 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,668 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,675 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,676 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,680 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,680 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,687 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,687 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,700 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,701 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,717 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,717 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,721 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,722 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,738 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,738 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,742 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,743 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,758 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,758 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,770 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,771 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,778 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,779 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,791 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,792 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,798 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,799 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,811 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,812 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,827 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,828 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,832 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,833 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,840 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,841 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,856 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,856 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,865 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,866 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,871 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,872 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,882 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,883 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,888 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,889 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,907 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,908 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,911 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,912 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,928 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,929 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,941 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,942 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,950 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,951 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,963 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,964 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:24,981 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:24,982 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:24,986 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:24,987 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:25,003 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:25,003 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:25,007 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:25,008 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
2025-10-07 22:55:25,023 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_ndps_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:55:25,024 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_ndps_bail'
2025-10-07 22:55:25,027 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:55:25,028 - qdrant_database - INFO - Collection 'hybridbail_ndps_bail' already exists
